category_id,views_fd,likes_fd,dislikes_fd,comment_count_fd,weekday_weekend,days_spent_trending
24,782747,5910,1762,1165,0,5
24,284926,8597,804,1158,0,5
24,190669,5162,131,1151,0,5
24,4145678,166732,6033,16437,0,5
24,23187,2168,5,191,0,5
17,528664,9387,140,727,0,5
25,8469,74,17,214,0,5
27,141871,810,60,98,0,5
28,12194,244,49,0,0,5
10,14645,536,17,199,0,5
26,52587,3561,76,160,0,5
23,23468,971,7,48,0,5
2,54198,355,3,50,0,5
28,82407,1898,81,250,0,5
28,722776,17486,2487,2671,0,5
27,212070,6640,135,730,1,5
22,207573,16507,62,798,0,5
24,2935330,281095,2679,16009,0,5
28,80705,4687,41,437,0,5
26,998362,70972,1608,7930,1,5
26,224511,12290,410,865,0,5
24,47358,1358,179,145,0,5
27,285508,12469,233,686,0,5
15,328520,20725,119,1909,0,5
15,30576,1741,27,283,0,5
28,30667,1470,115,241,0,5
17,220911,1876,1509,1817,0,5
26,120727,9033,224,1346,0,5
27,206319,11131,209,553,0,5
24,176152,4887,88,299,0,5
24,442801,6864,201,338,0,5
26,366897,23918,326,1611,0,5
23,786832,47231,874,4540,0,5
17,846277,15077,398,1381,0,5
23,1288731,14665,978,2345,0,5
25,11799,109,70,190,0,5
10,591161,36586,613,3516,1,5
26,344244,15343,790,2602,0,5
24,216070,2034,76,187,0,5
27,4009,61,6,0,0,5
24,26000,119,69,0,0,5
25,310910,1205,418,2327,0,5
25,1599870,24200,1883,6787,1,5
10,151222,12607,72,710,0,5
22,119734,16647,61,2685,0,5
20,1504564,32430,4316,6105,1,5
22,59265,8585,122,2300,1,5
43,36609,810,66,220,0,5
28,1145295,51145,557,2416,0,5
27,179854,8641,310,860,0,5
28,218242,13683,1024,2160,0,5
15,342491,12367,232,2331,0,5
24,397329,32742,649,1549,1,5
24,131661,11602,240,490,1,5
24,498850,10772,415,608,0,5
23,843268,43615,624,22013,0,5
24,70136,2159,103,716,0,5
17,780689,5210,198,994,1,5
26,192404,7068,170,353,0,5
25,41179,268,20,90,0,5
17,22178,1921,13,89,0,5
22,84490,4019,40,342,0,5
20,2474393,135476,19609,33396,1,5
28,27762,633,54,54,0,5
26,603894,47819,1016,8189,0,5
24,6271,68,2,3,0,5
23,1502969,64578,997,3789,0,5
17,594004,4470,520,1195,1,5
17,12831,86,5,35,0,5
17,621305,7410,200,678,0,5
28,128133,4146,387,3677,1,5
17,730611,8780,202,1057,0,5
26,727495,46530,1071,474,0,5
24,78841,1706,19,125,0,5
26,987801,63319,938,43678,1,5
26,249601,10384,370,1023,0,5
22,2638161,151858,1678,12347,0,5
26,96250,3919,59,614,0,5
27,15413,1037,6,52,0,5
26,501670,28309,422,4084,0,5
22,24843,2102,15,254,0,5
26,19318,1612,19,253,1,5
10,334173,23449,378,3606,0,5
24,22108,308,23,118,0,5
22,120189,6444,91,388,0,5
1,546909,18870,132,1222,0,5
10,1007920,129819,474,12163,0,5
24,1659188,121594,1685,12218,0,5
22,80074,12533,196,795,1,5
24,3474667,3420,452,1014,0,5
22,1707910,72877,847,3777,0,5
25,2785,6,3,7,0,5
10,664458,45750,289,2354,0,5
10,298216,30986,214,1576,0,5
10,664666,6622,1939,4283,1,5
10,340705,35891,326,2653,0,5
10,6952956,398593,7092,22175,0,5
10,1796416,219927,1593,17124,0,5
10,1208480,47366,944,2620,0,5
1,39036,1823,97,624,0,5
24,255936,9480,618,698,1,5
24,22588,181,379,239,1,5
10,1686976,32446,2064,4457,0,5
26,29196,1033,26,88,0,5
10,4938,122,9,22,0,5
26,1623081,88825,3151,9473,0,5
25,152272,1571,93,375,0,5
24,775232,53794,462,3146,0,5
26,207693,12285,246,1017,1,5
17,29733,290,18,168,0,5
10,585791,72133,869,5471,0,5
10,2640906,186586,1241,11345,0,5
26,127481,4865,234,1117,0,5
10,71836,2800,67,1105,0,5
26,24127,3129,17,551,0,5
24,28371,441,88,166,0,5
24,179422,5015,61,262,0,5
10,140430,3263,50,234,1,5
10,886067,46993,1051,4228,0,5
24,79466,1119,46,28,0,5
23,1006870,56812,368,26575,0,5
15,386151,23688,570,5248,1,5
22,201784,940,39,442,0,5
25,316092,2296,206,1170,0,5
15,9666,94,7,9,0,5
27,909956,14911,875,5601,0,5
26,21723,78,73,40,1,5
22,19575,1046,11,60,0,5
26,55076,3436,35,621,0,5
23,130633,19566,137,739,1,5
22,14376,0,0,0,0,5
24,24248,513,7,55,1,5
26,198629,11389,112,620,0,5
10,31034,4612,12,1330,0,5
23,6041606,290654,12815,12548,0,5
10,18317,1322,34,196,0,5
24,1928346,92291,606,6737,0,5
24,59190,2001,86,527,0,5
1,3543813,789,117,380,0,5
17,945,7,5,8,0,5
17,10838,7,42,10,0,5
25,16882,409,36,280,0,5
24,157494,0,0,161,0,5
25,52497,64,15,202,0,5
24,13253,503,55,320,0,5
24,67875,2177,46,578,0,5
24,245404,9402,221,1483,1,5
22,65189,3743,87,436,0,5
28,11384,123,14,33,0,5
24,203492,5978,336,1048,1,5
24,1097018,20190,1966,3044,1,5
26,914633,44025,437,5286,1,5
24,1454233,99761,692,20801,1,5
24,2276349,139826,1423,12766,1,5
22,9094,223,19,56,0,5
24,410300,11712,546,2823,1,5
24,481959,14249,440,3732,1,5
24,820078,18249,833,4126,1,5
24,55926,252,312,74,0,5
15,76362,3098,43,375,0,5
26,50702,2718,145,98,0,5
22,945925,101382,859,11024,0,5
10,251014,25000,314,1218,0,5
20,467114,11022,631,2505,0,5
22,15117,165,4,28,1,5
28,864009,68279,782,4595,0,5
24,831481,18433,206,1057,0,5
25,75631,309,216,445,0,5
26,20778,1440,24,437,0,5
26,38432,5162,51,261,0,5
24,338500,7047,86,321,0,5
10,90378,9366,188,839,0,5
23,961346,77731,1021,5779,0,5
24,511441,13518,125,689,0,5
10,17158531,787419,43420,123227,0,5
22,125897,2924,775,560,1,5
24,583360,8669,253,158,1,5
23,1339479,47519,1659,3459,0,5
24,439440,8506,1069,1013,0,5
1,628082,20364,772,3070,0,5
10,342587,34686,250,4222,0,5
24,274294,7285,1365,2268,1,5
15,350853,20974,339,1064,0,5
25,145215,1022,581,3004,0,5
23,1684275,23285,1510,2938,0,5
25,60221,4042,204,559,0,5
1,15275,141,7,28,0,5
1,1673927,70748,2067,16272,0,5
25,14670,90,23,154,1,5
23,335508,12742,385,1005,0,5
26,100227,5574,79,447,0,5
17,316931,2666,136,938,0,5
26,115934,4148,200,728,0,5
10,62943,4781,163,528,0,5
25,98748,316,42,120,1,5
26,229000,10210,256,2039,0,5
24,1480,5,0,1,0,5
28,262666,11858,345,1467,1,5
22,958408,47103,445,2831,1,5
26,14111,437,1,64,0,5
19,59758,3110,62,349,1,5
26,871037,62851,1437,98853,0,5
24,126438,12229,86,1865,0,5
23,34476,3055,114,279,0,5
10,197485,13811,177,783,0,5
26,359468,21732,183,2417,0,5
2,1713302,1165,85,163,0,5
1,61251,1291,60,233,0,5
20,41268,2298,63,264,0,5
24,414045,20352,1110,1040,1,5
23,489097,17873,497,813,0,5
24,208892,34168,193,2048,0,5
24,37447,154,33,29,0,5
24,279447,23006,462,1180,0,5
24,636454,21191,671,3090,0,5
1,61240,5609,34,554,0,5
23,103380,6861,45,955,0,5
28,127157,2703,184,288,0,5
22,52607,3835,32,351,0,5
10,646615,68813,1083,5977,0,5
23,590227,31712,541,1460,0,5
1,26282,667,27,90,0,5
10,19561,2666,16,290,0,5
23,784836,19617,399,1617,0,5
10,1774982,106738,939,3881,0,5
10,43036,2126,22,113,0,5
10,118160,6276,88,354,0,5
23,1887284,23418,4244,5906,0,5
15,231787,11544,112,727,0,5
24,648858,19938,294,986,0,5
10,60828,4838,16,207,0,5
10,595598,136072,333,6292,0,5
1,34434,1629,30,106,0,5
23,52308,6017,30,861,0,5
17,315661,1744,233,751,0,5
25,1162843,9988,2555,5402,0,5
17,4569,35,18,19,0,5
17,990535,32459,670,3004,1,5
17,56890,461,20,67,1,5
22,179448,0,0,1847,0,5
25,9136,797,83,163,0,5
24,314866,30705,284,1719,0,5
26,42033,2420,38,210,0,5
1,1054594,27044,704,4089,0,5
1,1808917,53738,2088,5706,0,5
26,431596,20372,325,2870,1,5
1,12963,137,7,0,0,5
27,116732,5023,314,931,0,5
23,545448,35238,1831,2335,1,5
25,113435,3795,108,1442,0,5
27,186943,5952,159,477,1,5
27,98086,7449,85,548,0,5
28,438887,12069,423,780,0,5
26,16350,544,15,43,1,5
27,332274,13151,461,3599,0,5
23,874275,80759,609,9034,0,5
20,48505,2504,17,350,0,5
22,23405,1173,8,124,0,5
26,10881,1006,16,164,1,5
26,3913,546,10,75,0,5
27,611827,29669,556,4321,0,5
26,540142,23226,307,2591,0,5
23,868110,43336,1947,3575,0,5
27,229838,11873,84,940,1,5
24,35372,1513,51,116,0,5
26,17812,230,26,54,1,5
26,944695,41817,901,4240,0,5
1,43358,2031,125,375,0,5
26,711209,18183,1349,2182,0,5
22,2041051,122092,1019,17164,0,5
23,2364957,269402,1649,16213,0,5
28,151739,8015,104,1774,0,5
10,22252,502,19,32,0,5
10,208289,10379,521,921,1,5
2,229570,9211,311,1152,0,5
24,438541,54726,364,2756,1,5
22,6534482,169810,15475,11210,0,5
22,1522384,30328,952,786,1,5
22,117218,16504,90,1210,0,5
24,325270,2793,1103,895,0,5
10,4475534,394816,3282,46685,0,5
10,400308,26580,254,1457,0,5
10,433978,29936,522,1943,0,5
26,647752,16547,571,3107,0,5
1,76014,1247,104,77,1,5
26,397229,4564,473,728,0,5
17,122049,1501,44,234,0,5
28,226451,7892,168,1268,0,5
28,95174,549,1103,319,0,5
28,55731,3585,78,523,0,5
26,75912,6804,247,2649,0,5
24,141285,4998,222,858,0,5
10,10695328,2050527,14711,387384,0,5
10,373301,21900,1062,1508,0,5
24,17164,47,1,1,0,5
1,2338402,307354,6607,87691,0,5
10,297306,24903,103,1236,0,5
17,97518,679,33,120,0,5
10,1722568,76678,4974,9509,0,5
25,224270,7006,331,1127,0,5
17,20772,361,5,115,0,5
25,1143,3,15,4,0,5
10,1827227,55618,4991,4335,0,5
28,130858,7612,26,260,0,5
17,34230,1091,31,212,0,5
24,36744,128,96,0,0,5
22,713615,26482,2443,4191,1,5
17,12994,37,8,13,0,5
24,1534553,27408,1033,1522,0,5
17,5813,33,3,0,0,5
23,331652,7250,178,406,0,5
22,53942,578,6,34,0,5
24,94912,668,122,159,0,5
10,116841,6767,75,403,0,5
22,215289,1904,52,189,0,5
25,89920,1513,40,374,0,5
24,816696,29135,1267,8648,0,5
10,5414519,116018,11919,9728,0,5
10,33918,524,10,55,0,5
10,544208,38478,1282,1978,0,5
26,5193,222,17,28,0,5
20,21328,582,38,197,1,5
24,82266,11788,93,1309,0,5
23,4754605,204004,7382,13480,0,5
24,426533,2904,312,259,0,5
10,4410367,358561,4899,26089,0,5
10,1685423,110979,1494,7574,0,5
24,396640,5500,192,799,0,5
24,79863,259,131,47,0,5
19,126851,2609,72,166,0,5
24,27646,338,81,60,0,5
26,340422,12400,212,1194,0,5
24,278273,3844,112,492,0,5
24,304954,2981,70,126,0,5
24,54142,834,74,63,0,5
24,295226,2831,171,237,0,5
10,21361,951,31,85,1,5
24,14865,216,19,72,0,5
24,153924,1130,215,587,0,5
24,272122,29376,616,2184,0,5
10,178887,19838,83,1055,0,5
17,276279,1761,121,832,0,5
25,3976,30,5,44,1,5
10,119502,14461,74,1468,0,5
10,243001,50198,200,3698,0,5
26,541212,23592,125,1408,0,5
25,119646,2112,3224,4876,0,5
26,56771,2923,114,608,0,5
23,2566684,242899,3037,14722,0,5
24,128710,6135,130,628,0,5
26,1458368,109700,1903,13669,0,5
27,295258,15541,241,1026,1,5
24,41471,388,39,67,0,5
24,778143,14948,452,0,0,5
23,53236,628,24,60,0,5
27,394816,6103,130,457,0,5
10,621447,41148,444,1780,0,5
20,454950,7769,1109,2080,1,5
24,1923322,113141,839,12799,1,5
26,130248,9076,259,3538,0,5
22,1287715,37213,659,1872,0,5
2,506972,28224,214,1334,0,5
24,740933,20197,236,1289,1,5
22,785922,1639,258,455,0,5
25,874578,11998,527,4602,0,5
10,71574,3449,49,247,0,5
25,133889,6381,258,721,0,5
24,221145,6790,85,393,0,5
24,561704,15859,171,499,0,5
24,927164,19272,185,627,0,5
23,580931,37620,402,1730,1,5
10,3607555,208213,8490,14450,1,5
10,21437,1117,13,145,0,5
24,4761109,208937,2679,18995,0,5
24,1832271,88023,359,5192,0,5
10,71008,5042,31,268,0,5
24,1407751,52032,493,3068,0,5
24,890941,31874,232,1301,0,5
23,1855536,21004,1295,2692,0,5
1,138715,4462,25,524,0,5
26,554995,37375,594,6765,1,5
29,7052,686,13,29,0,5
24,185894,1499,564,1180,0,5
25,451122,2627,1750,2077,0,5
24,1130738,13948,2893,1865,0,5
10,8116,260,0,45,0,5
28,96897,2201,271,242,0,5
24,8636,57,22,14,0,5
10,4514272,238395,9020,35027,0,5
23,789879,65003,641,5656,0,5
10,300653,14228,123,768,0,5
24,361056,3493,211,389,0,5
27,42242,1365,57,187,0,5
10,7544,1049,14,128,0,5
24,2384983,125016,1150,13874,1,5
24,740020,60582,314,15910,0,5
24,179136,4605,271,269,0,5
25,11560,57,8,0,0,5
24,69519,1528,146,103,0,5
2,80102,1988,111,330,0,5
28,236485,13340,118,987,1,5
17,16231,103,7,15,1,5
22,36865,2742,44,244,1,5
26,62061,3522,29,316,0,5
24,47385,2789,245,585,0,5
28,130612,6348,1123,520,0,5
26,396462,7616,168,225,0,5
10,349419,44197,469,4282,0,5
17,148536,414,32,341,1,5
17,90219,1374,38,147,1,5
17,128892,1935,68,288,0,5
19,141148,1661,70,236,1,5
25,279001,1104,246,1208,0,5
26,12790,110,4,4,0,5
10,135517,10680,90,292,0,5
20,108184,2721,319,1124,0,5
20,6191,274,13,171,0,5
20,300203,9194,303,1245,1,5
24,3628189,26994,2669,4073,0,5
2,1204594,2909,538,363,0,5
27,12850,40,1,8,0,5
17,71072,388,50,348,1,5
23,203615,6669,136,449,0,5
25,267657,2790,108,396,0,5
23,295639,8011,638,1256,1,5
24,133962,5363,134,612,0,5
24,262626,7943,125,741,0,5
24,62015,555,49,121,0,5
24,8532222,18425,14429,1726,0,5
17,132395,4035,150,1488,0,5
24,77213,3345,113,287,0,5
25,1817,39,43,39,0,5
24,6816,102,75,76,0,5
24,402680,13805,1850,0,0,5
23,759949,31324,1960,4117,0,5
10,90123,2154,57,69,0,5
26,812137,21705,513,2435,0,5
26,27067,1698,43,221,0,5
25,115212,471,199,1293,0,5
28,135137,6667,118,900,1,5
26,384691,22337,309,1696,0,5
28,74720,1291,42,158,1,5
26,159122,6749,380,756,0,5
20,55460,3871,96,428,0,5
10,87484,2938,1480,970,0,5
10,44444,1656,47,158,0,5
22,55532,1765,36,143,0,5
25,1469703,17050,13992,3441,0,5
22,3702942,161760,1414,13525,0,5
24,198437,1512,230,0,0,5
25,174613,1361,55,210,0,5
24,233305,24279,110,1201,0,5
10,97094,8260,35,467,0,5
10,33887,1350,41,69,0,5
17,26117,833,20,205,0,5
25,120802,1700,52,393,0,5
25,18438,241,148,535,0,5
17,98845,3289,103,401,0,5
23,806797,75413,2078,5202,0,5
22,50799,2948,15,327,0,5
17,218191,1891,57,949,0,5
23,491384,9163,185,1021,0,5
23,47287,3729,201,570,0,5
23,83947,1111,167,116,0,5
10,10964492,859235,21765,107746,0,5
25,167753,238,74,0,1,5
23,436642,16469,333,1118,0,5
24,414929,8895,636,2465,0,5
15,462463,17726,213,1591,0,5
24,85478,2918,334,628,0,5
26,576183,23606,311,688,0,5
24,51344,1106,7,168,0,5
28,158676,8046,131,463,0,5
28,18744,951,27,198,0,5
17,1413966,26192,1220,2468,0,5
24,2103417,15993,2445,1970,1,5
24,795916,43792,543,2332,0,5
27,2769297,26041,2705,3100,1,5
24,2270814,37792,598,1094,0,5
24,4892,38,2,3,0,5
1,9567,1016,52,146,1,5
28,114480,1254,198,76,1,5
24,216239,4542,123,171,0,5
15,269388,8521,105,384,1,5
27,41073,2398,72,258,1,5
24,798891,24319,1806,3813,0,5
1,189454,4977,631,1920,0,5
23,183357,2565,203,413,0,5
24,724963,35342,359,1943,1,5
15,207532,7473,246,2011,1,5
10,106941,9902,105,878,0,5
24,638911,66386,1704,19193,0,5
24,424649,4485,417,899,1,5
26,240007,26991,426,3126,0,5
24,505145,12447,335,971,0,5
24,281934,7327,161,438,0,5
27,228367,934,245,63,0,5
10,172338,1604,65,66,0,5
24,223077,8676,193,1392,1,5
24,6226815,127351,9630,23335,1,5
24,1393971,28302,1198,2155,0,5
24,4722974,119107,3782,6651,0,5
28,637000,875,617,0,0,5
1,87357,1762,56,268,1,5
24,98872,5654,566,1911,1,5
24,496454,11191,786,1873,0,5
24,66048,2316,342,1702,1,5
24,550545,387,66,85,0,5
17,6064,7,23,19,0,5
17,1948896,25894,1262,10070,0,5
24,363194,4609,955,1455,0,5
17,540614,4851,253,1533,0,5
17,585239,4450,496,2691,0,5
17,449602,4048,288,2451,0,5
17,330303,5217,190,799,0,5
24,813964,9883,413,1040,0,5
24,786643,28896,1514,3624,0,5
10,59297,850,70,121,0,5
26,185283,12411,105,1077,0,5
2,4361881,24008,906,2237,0,5
26,138332,7259,48,428,0,5
23,79099,7607,74,485,0,5
26,304878,7690,141,486,0,5
10,59638,163,7,24,0,5
22,57963,8740,55,1697,0,5
24,17579,108,37,37,0,5
24,26864,375,8,104,0,5
23,22297,1151,48,109,1,5
24,37522,557,157,218,0,5
28,1923738,35159,843,5336,0,5
26,74184,4235,109,505,0,5
28,954250,19761,1228,2399,1,5
25,1621337,8305,4553,27952,0,5
24,837266,73377,1558,26488,1,5
22,28080,3208,63,1193,0,5
28,1067141,130253,869,33693,0,5
25,4378,268,10,19,0,5
26,26906,776,25,52,0,5
22,84198,636,161,303,0,5
24,162967,3116,138,272,0,5
27,183950,9268,53,704,0,5
10,1053884,94875,1727,8155,0,5
23,341685,20199,898,1429,0,5
24,6925,46,8,12,0,5
24,1291361,16081,1368,2877,0,5
28,517358,17395,651,1210,0,5
26,159434,6628,132,843,0,5
24,70792,4480,112,263,0,5
28,2078,42,5,7,0,5
28,93244,8289,35,580,0,5
10,112310,612,7,95,0,5
24,76933,2668,23,178,0,5
10,21953,2314,36,139,0,5
26,837252,33604,1132,5013,0,5
1,135085,6461,29,201,0,5
1,433169,7529,128,197,0,5
27,176785,10242,77,1016,0,5
10,177747,12450,262,1057,0,5
1,62185,4369,82,867,0,5
24,104197,5426,140,619,0,5
1,62830,4023,244,1179,0,5
20,1388707,44932,691,7026,0,5
20,163742,7445,108,1350,0,5
22,130531,5336,64,283,0,5
28,224019,3585,138,208,1,5
10,302737,16004,113,1241,0,5
2,235077,7911,163,5122,0,5
22,1457433,55028,945,6793,0,5
27,223733,13383,125,624,0,5
27,32175,1178,100,244,0,5
27,76475,4208,44,284,0,5
22,144823,4626,63,289,0,5
28,105115,5923,37,398,1,5
26,940063,62208,459,3244,1,5
10,91620,17706,46,1176,0,5
24,74609,3374,31,283,0,5
22,138144,19122,140,1499,0,5
24,109642,21080,25,2033,0,5
24,897222,18322,2587,5417,1,5
25,57553,341,147,208,0,5
26,160591,2063,121,213,0,5
22,111934,18573,71,1088,0,5
15,23911,2150,8,169,0,5
10,18346,544,28,20,0,5
10,99535,6487,116,611,0,5
24,44284,5183,25,422,0,5
24,1421492,462,46,95,0,5
10,241497,11288,216,1431,0,5
28,42910,1976,156,2903,0,5
17,344119,3711,2315,455,0,5
17,313466,3701,273,337,1,5
24,47661,1292,70,183,1,5
23,28224,138,4,3,0,5
10,126419,9064,106,448,0,5
19,153170,524,9,28,0,5
10,9395,365,4,47,0,5
10,12100,136,56,75,0,5
25,24979,322,323,441,0,5
23,1218516,13182,1245,2113,0,5
25,45970,393,153,469,0,5
24,430932,23781,539,262,1,5
26,333229,13841,233,903,1,5
24,108805,6369,122,595,0,5
27,169810,4233,58,765,0,5
25,166767,4995,189,845,0,5
1,21254,530,7,48,0,5
26,334187,9388,428,941,1,5
1,3299454,6642,192,303,0,5
24,95083,2704,91,258,0,5
26,206669,9984,88,1074,1,5
1,34236,1899,66,433,1,5
23,2729389,28440,2243,19344,0,5
15,36536,2741,63,463,0,5
24,107108,1593,221,375,0,5
24,592949,10288,180,1902,0,5
26,801300,27966,417,3290,0,5
24,1092534,59225,1226,2014,0,5
2,10477,35,14,0,0,5
25,69649,1003,98,472,0,5
25,92925,1175,322,2091,0,5
28,145445,4732,160,841,0,5
22,720476,91593,692,17808,0,5
25,35774,783,152,0,0,5
24,720285,5515,100,481,0,5
15,27229,795,15,80,0,5
17,994747,258,398,629,1,5
23,77486,5189,60,3194,0,5
24,162169,8462,158,1284,0,5
24,2517782,160006,1224,17839,1,5
22,47309,724,603,248,0,5
24,67661,3781,84,626,1,5
28,610217,9433,1893,3246,1,5
17,626019,10119,671,1158,1,5
28,1037620,22392,3733,5842,0,5
27,207265,10017,85,445,0,5
24,1082127,16995,2424,3518,1,5
15,31910,1699,13,142,0,5
23,226899,23418,167,1709,0,5
24,1354019,38877,6092,6614,0,5
27,423297,16294,243,1539,0,5
22,33565,2947,69,482,0,5
24,182629,5300,170,472,0,5
22,81599,1930,32,136,0,5
24,168637,20515,71,1887,0,5
24,41433,1100,52,254,0,5
23,354787,465,17,68,0,5
10,154871,6992,187,364,0,5
24,53882,1208,57,279,0,5
23,698426,83397,510,6642,0,5
24,244198,6389,232,404,0,5
24,65182,3212,83,753,0,5
25,544770,7848,1171,3292,1,5
24,563246,7843,290,2362,1,5
10,82239,10586,53,769,0,5
25,560808,13970,876,2367,1,5
27,188910,8679,119,1014,1,5
22,205050,19927,220,2952,1,5
10,206028,21951,329,2951,0,5
27,173879,5725,138,662,0,5
27,326221,17935,193,1445,0,5
28,517464,7679,231,814,0,5
17,247763,3486,603,1573,0,5
27,314751,12322,407,5268,0,5
19,494687,4931,555,1278,0,5
25,206786,1224,100,370,0,5
27,167064,6304,398,837,0,5
24,62989,1699,115,468,0,5
26,110552,3799,67,292,0,5
1,229709,783,20,93,0,5
23,526373,19061,684,1540,1,5
22,895331,18304,298,1083,1,5
28,2229357,62592,4456,13300,1,5
28,96404,3455,176,1427,0,5
26,344189,9769,261,460,1,5
22,2869,2,2,0,0,5
24,1191434,30990,4388,10018,1,5
24,1337780,39735,1064,4724,1,5
10,441590,40548,655,2429,0,5
10,4662973,49340,7729,3464,0,5
22,23433,529,4,106,0,5
28,75780,2932,147,340,0,5
1,27234,997,12,139,1,4
24,39399,1063,11,258,0,4
1,11324,163,12,17,0,4
28,3287,79,3,19,1,4
24,130416,1812,30,110,0,4
19,33968,352,22,30,0,4
24,21278,54,5,4,0,4
10,196922,8223,128,439,0,4
22,2249046,64194,1848,5574,1,4
28,283173,8390,291,625,0,4
22,2789452,83508,2926,8290,1,4
22,2306250,63840,1502,7015,1,4
1,24543,880,34,31,0,4
22,250007,7854,133,2562,1,4
15,47706,2519,19,265,0,4
1,14197,439,15,28,0,4
24,2289723,199777,4451,10481,0,4
24,98386,4795,74,102,0,4
10,753555,132790,705,10425,0,4
26,8957,329,13,45,0,4
26,229631,4952,264,374,1,4
26,124834,3019,143,448,0,4
26,80945,4194,106,551,1,4
2,4631,21,0,6,0,4
24,8448,57,18,20,0,4
25,920639,50021,7883,12618,1,4
10,170928,12998,170,2618,0,4
2,96774,1669,73,586,0,4
24,102993,7864,72,617,1,4
24,249155,19087,148,2110,1,4
25,14996,132,4,163,0,4
28,3391,151,1,20,0,4
15,26294,828,33,45,0,4
25,9573,39,16,194,0,4
1,46197,3794,254,880,0,4
24,703718,18176,306,956,0,4
28,757995,18069,745,2552,1,4
26,146011,1691,1178,302,1,4
19,234579,4254,118,316,1,4
26,1648982,24625,3683,3502,1,4
23,382584,48979,870,6000,0,4
22,192042,29164,209,4886,0,4
27,270163,4140,295,504,0,4
24,139909,1106,116,142,0,4
22,2768013,165855,9001,14577,0,4
24,429334,8141,1501,1621,0,4
22,55643,477,45,348,0,4
10,22963,1934,75,307,0,4
24,740553,5417,172,290,0,4
25,11038,89,52,50,0,4
20,17068,136,11,10,0,4
25,153374,504,131,480,1,4
27,1513004,1025,8,52,0,4
24,73761,2107,111,356,0,4
25,1609,17,1,8,0,4
22,205650,5242,62,272,0,4
24,50494,424,24,167,0,4
22,23869,1694,18,88,0,4
22,21633,286,118,424,1,4
15,50547,2343,18,198,0,4
24,537715,8231,413,970,0,4
20,650855,13343,215,868,1,4
10,268074,18275,453,991,0,4
26,209689,8514,218,1418,0,4
10,86744,469,4,105,0,4
10,1012527,19339,633,520,0,4
24,4303102,11415,2010,2916,0,4
24,3644,18,0,0,0,4
19,381223,11674,208,1812,1,4
24,686559,12987,143,486,0,4
24,28954,74,9,11,0,4
26,216447,7608,74,759,0,4
24,500901,9891,162,526,0,4
24,12523,462,7,76,1,4
10,117391,9703,242,1167,0,4
24,53703,1795,55,356,0,4
10,524944,50329,323,2989,0,4
22,197062,7250,217,443,1,4
23,88878,1814,156,148,0,4
26,360043,11287,172,1291,0,4
24,328273,11801,136,901,0,4
28,2291,72,0,8,0,4
10,51913,3022,56,146,1,4
17,3208825,51775,2723,5706,0,4
26,238623,24044,135,1896,1,4
22,987557,23835,338,1046,0,4
10,950926,59618,231,1517,0,4
24,744363,21224,534,2937,0,4
24,861052,29388,2513,3537,0,4
26,98387,5421,70,388,0,4
22,143088,9655,112,4071,0,4
24,91085,4085,75,485,0,4
22,23795,0,0,769,1,4
1,42336,4293,89,428,0,4
24,1513681,32742,515,1586,0,4
25,10772,52,12,53,0,4
23,605932,38397,1387,3412,1,4
25,18033,353,36,24,0,4
22,316472,24878,299,2651,0,4
23,258892,4624,81,460,1,4
23,513446,12110,200,775,0,4
10,108292,3177,82,670,0,4
10,1181967,116791,844,6158,0,4
24,505586,4129,472,454,0,4
22,163261,447,62,57,0,4
26,32639,2190,38,201,0,4
25,148983,8912,101,1035,1,4
24,33977,384,44,23,0,4
26,358284,26454,229,2295,0,4
10,7108,587,5,57,0,4
10,72339,1375,17,72,0,4
22,149886,7929,422,903,1,4
26,48426,2645,21,112,0,4
15,19361,1815,4,201,1,4
26,20557,1258,21,159,0,4
10,37575,1679,21,82,0,4
24,413417,983,524,200,0,4
22,1415,6,0,0,0,4
15,10989,469,6,55,0,4
24,1353106,6860,747,7185,0,4
17,935879,5715,514,3171,0,4
24,1061349,18085,1477,2936,0,4
28,803879,22844,400,1551,0,4
24,464808,15680,734,2611,0,4
23,41272,4377,440,640,1,4
25,25108,107,5,51,1,4
26,43564,2559,31,286,1,4
24,21063,72,2,1,0,4
1,9399654,268143,2399,6739,0,4
28,50628,1097,32,245,0,4
25,33910,452,146,676,0,4
2,49536,503,127,20,0,4
17,98396,93,19,46,0,4
24,43202,540,25,67,0,4
24,834081,8576,727,4767,0,4
15,1305492,39298,575,6956,0,4
22,4387,6,0,0,0,4
26,669641,52938,596,7608,1,4
1,82977,0,0,0,0,4
27,206816,6118,178,840,0,4
26,109763,1495,165,441,0,4
15,1040790,27343,541,3289,0,4
23,108690,503,39,60,0,4
23,7251,80,4,11,1,4
25,31543,134,201,263,0,4
22,120594,7328,335,960,1,4
28,765436,40046,358,1820,0,4
28,1126634,45900,637,2595,1,4
1,34650,743,4,61,0,4
17,417175,4030,135,666,0,4
23,36375,628,75,41,0,4
25,446893,2940,356,2142,0,4
10,24972,1576,25,386,0,4
26,4452,140,10,13,0,4
24,1015983,27014,424,1453,0,4
24,686872,6723,172,358,0,4
24,2045386,45406,2842,8309,0,4
24,982049,23413,1313,4466,0,4
24,913481,36609,433,1984,0,4
2,741859,8604,599,2847,0,4
22,264767,3296,68,247,0,4
10,122404,6456,118,376,0,4
10,2706769,73484,3315,4006,0,4
10,1346416,53330,2234,3236,0,4
